175	0.0006823024
176	0.0006127703
177	0.0003105785
178	0.0020272449
179	0.0011190684
180	0.0013966115
181	0.0001427793
182	0.0003875975
183	0.0008763919
184	0.0008634831
185	0.0009138905
186	0.0004688219
187	0.0002153245
188	0.0005751542
189	0.0010579656
190	0.0011610520
191	0.0015185756
192	0.0009838699
193	0.0003844200
194	0.0002986196
195	0.0009003612
196	0.0011905576
197	0.0005213029
198	0.0000018152
199	0.0002056762
200	0.0010324488
201	0.0013105186
202	0.0012660981
203	0.0003053621
204	0.0007916748
205	0.0013973414
206	0.0004094336
207	0.0005061871
208	0.0002453976
209	0.0010474953
210	0.0011487129
211	0.0002841670
212	0.0004984546
213	0.0004082647
214	0.0010501685
215	0.0002080990
216	0.0003984708
217	0.0005932625
218	0.0015573102
219	0.0015624330
220	0.0001060995
221	0.0004594819
222	0.0000946905
223	0.0006395954
224	0.0001462186
225	0.0020677800
226	0.0015198004
227	0.0005172734
228	0.0015735308
229	0.0003921842
230	0.0011875714
231	0.0007586102
232	0.0000399903
233	0.0000563131
234	0.0005210391
235	0.0000534573
236	0.0017032109
237	0.0008967778
238	0.0004805745
239	0.0008546615
240	0.0014559846
241	0.0015818223
242	0.0017790799
243	0.0009700370
244	0.0004811713
245	0.0021846425
246	0.0012463960
247	0.0000038802
248	0.0006960356
249	0.0012488385
250	0.0010724071
251	0.0007374407
252	0.0005145068
253	0.0000645500
254	0.0001154551
255	0.0007537646
256	0.0004519842
257	0.0017815272
258	0.0023112594
259	0.0016533187
260	0.0024458801
261	0.0001749598
262	0.0008301780
263	0.0010516641
264	0.0005993186
265	0.0014118598
266	0.0004557898
267	0.0007112343
268	0.0012788713
269	0.0006355436
270	0.0001206479
271	0.0016802033
272	0.0008167144
273	0.0010425507
274	0.0017226218
275	0.0010990368
276	0.0000335955
277	0.0009076568
278	0.0005543901
279	0.0001187498
280	0.0026258390
281	0.0002294925
282	0.0007677947
283	0.0015586686
284	0.0011700167
285	0.0015274258
286	0.0006368583
287	0.0004455347
288	0.0013723874
289	0.0009800575
290	0.0025464928
291	0.0014662501
292	0.0000287848
293	0.0010237656
294	0.0008669401
295	0.0019141241
296	0.0006524525
297	0.0005794398
298	0.0006947617
299	0.0012299065
300	0.0005171631
301	0.0011570009
302	0.0001968412
303	0.0005430938
304	0.0021852516
305	0.0007710497
306	0.0007397015
307	0.0006047359
308	0.0002013500
309	0.0000716379
310	0.0003036445
311	0.0009315974
312	0.0002608416
313	0.0016072377
314	0.0020579960
315	0.0005899653
316	0.0001944695
317	0.0011431935
318	0.0014070548
319	0.0002192680
320	0.0007489805
321	0.0001387605
322	0.0017873319
323	0.0005043486
324	0.0007879605
325	0.0003961412
326	0.0008098901
327	0.0005651510
328	0.0015782607
329	0.0010189480
330	0.0011704193
331	0.0002154251
332	0.0010269396
333	0.0019565174
334	0.0009581882
335	0.0018402705
336	0.0019399573
337	0.0008632579
338	0.0011698693
339	0.0021434990
340	0.0012589922
341	0.0004182260
342	0.0014756468
343	0.0016534717
344	0.0012688503
345	0.0000723010
346	0.0012294539
347	0.0008491073
348	0.0007906214
349	0.0007658301
350	0.0013685629
351	0.0005683676
352	0.0009152458
353	0.0016136108
354	0.0002732492
355	0.0011206906
356	0.0001869949
357	0.0005784215
358	0.0003602606
359	0.0002482618
360	0.0011326378
361	0.0011586720
362	0.0025524423
363	0.0005764665
364	0.0002939905
365	0.0015261834
366	0.0009970796
367	0.0013130979
368	0.0001552269
369	0.0003154255
370	0.0009566949
371	0.0002162099
372	0.0016823710
373	0.0007855913
374	0.0008354213
375	0.0015587721
376	0.0013506444
377	0.0004651662
378	0.0004805018
379	0.0009518601
380	0.0014512957
381	0.0009011261
382	0.0002692293
383	0.0000516682
384	0.0004741056
385	0.0013392393
386	0.0001223491
387	0.0000215388
388	0.0000016124
389	0.0016756717
390	0.0017165263
391	0.0001880586
392	0.0018296548
393	0.0001990363
394	0.0002786404
395	0.0012528080
396	0.0019283189
397	0.0006420779
398	0.0004501807
399	0.0008100480
400	0.0012305927
401	0.0008517387
402	0.0014816957
403	0.0009957215
404	0.0012725707
405	0.0002691819
406	0.0012648950
407	0.0006177144
408	0.0014012078
409	0.0019417134
410	0.0017912055
411	0.0002538719
412	0.0020983314
413	0.0015384363
414	0.0006118615
415	0.0010452181
416	0.0007751821
417	0.0015830700
418	0.0014313473
419	0.0002530290
420	0.0020850439
421	0.0025309133
422	0.0018977591
423	0.0000604103
424	0.0009853940
425	0.0002026502
426	0.0008715966
427	0.0000239205
428	0.0006359330
429	0.0007761043
430	0.0017101316
431	0.0021529803
432	0.0017423033
433	0.0006834366
434	0.0018282987
435	0.0000950650
436	0.0007654333
437	0.0000789941
438	0.0009753327
439	0.0014734163
440	0.0006244116
441	0.0010573552
442	0.0001160489
443	0.0012385304
444	0.0008521598
445	0.0013021094
446	0.0001277151
447	0.0007161385
448	0.0005061612
449	0.0014195696
450	0.0000368948
451	0.0002937502
452	0.0007623052
453	0.0022850772
454	0.0013797524
455	0.0003520673
456	0.0013428690
457	0.0009456892
458	0.0009516473
459	0.0013169758
460	0.0015982242
461	0.0015338829
462	0.0006614838
463	0.0006812262
464	0.0009468235
465	0.0020128233
466	0.0018494871
467	0.0014523844
468	0.0009240734
469	0.0001827138
470	0.0020012222
471	0.0002020370
472	0.0018103361
473	0.0019013261
474	0.0005692125
475	0.0008367406
476	0.0019224322
477	0.0021584536
478	0.0009106225
479	0.0000995936
480	0.0003777847
481	0.0000256796
482	0.0015214431
483	0.0016237841
484	0.0008436052
485	0.0017746923
486	0.0000092611
487	0.0006709255
488	0.0020631879
489	0.0005450879
490	0.0008167589
491	0.0002909156
492	0.0014466110
493	0.0009422993
494	0.0001958931
495	0.0016197571
496	0.0019183657
497	0.0010411606
498	0.0003568278
499	0.0008685322
500	0.0014944595
501	0.0016330774
502	0.0006349636
503	0.0019306094
504	0.0015266522
505	0.0011605430
506	0.0008487743
507	0.0020297730
508	0.0007455052
509	0.0003523044
510	0.0009089806
511	0.0011421183
512	0.0003879064
513	0.0012555153
514	0.0002357045
515	0.0004176858
516	0.0013564347
517	0.0003037116
518	0.0010421892
519	0.0009348506
520	0.0013432235
521	0.0004594608
522	0.0011777864
523	0.0014010166
524	0.0018382655
525	0.0006221322
526	0.0002486837
527	0.0015114979
528	0.0008527547
529	0.0000923743
530	0.0000743028
531	0.0014451369
532	0.0017051032
533	0.0001465498
534	0.0015343675
535	0.0004684898
536	0.0003238391
537	0.0018152344
538	0.0025955029
539	0.0015982363
540	0.0009695501
541	0.0007101627
542	0.0004076652
543	0.0014254870
544	0.0015759622
545	0.0009243120
546	0.0008934014
547	0.0016808320
548	0.0013104454
549	0.0008615471
550	0.0024578421
551	0.0014855720
552	0.0017932913
553	0.0007120526
554	0.0010923608
555	0.0002722342
556	0.0016376495
557	0.0008561149
558	0.0012717731
559	0.0010010908
560	0.0017801617
561	0.0010517746
562	0.0007577896
563	0.0009534261
564	0.0019283663
565	0.0016299685
566	0.0005269732
567	0.0014299524
568	0.0009297700
569	0.0013592375
570	0.0007871765
571	0.0023144213
572	0.0015735497
573	0.0006152222
574	0.0010586654
575	0.0015830946
576	0.0002544689
577	0.0000267904
578	0.0001355129
579	0.0003783114
580	0.0004073795
581	0.0019256099
582	0.0009062712
583	0.0005149675
584	0.0008231002
585	0.0002511903
586	0.0013980247
587	0.0008521159
588	0.0018201068
589	0.0009982111
590	0.0011619576
591	0.0004833851
592	0.0001290279
593	0.0002537475
594	0.0004423176
595	0.0004862150
596	0.0017915506
597	0.0004767672
598	0.0018150984
599	0.0002454243
600	0.0004711220
601	0.0003709384
602	0.0003826456
603	0.0007034544
604	0.0012611541
605	0.0014374195
606	0.0019518419
607	0.0016295849
608	0.0003254320
609	0.0002570347
610	0.0004143758
611	0.0006366237
612	0.0023494530
613	0.0020664587
614	0.0004934120
615	0.0004879373
616	0.0022232964
617	0.0022266579
618	0.0015096059
619	0.0003743051
620	0.0012068153
621	0.0018967877
622	0.0011132165
623	0.0010038215
624	0.0012436570
625	0.0009106528
626	0.0008660014
627	0.0018242044
628	0.0007971813
629	0.0010459368
630	0.0002467356
631	0.0013392469
632	0.0016019735
633	0.0004379058
634	0.0019250082
635	0.0021058594
636	0.0011334715
637	0.0000430210
638	0.0016175038
639	0.0006924468
640	0.0015658168
641	0.0019815834
642	0.0020351212
643	0.0017350633
644	0.0016012230
645	0.0022239767
646	0.0019290188
647	0.0009904120
648	0.0006329749
649	0.0001167258
650	0.0011384001
651	0.0010722239
652	0.0014093153
653	0.0006857650
654	0.0026210337
655	0.0000270037
656	0.0001077916
657	0.0019468308
658	0.0008029848
659	0.0021349961
660	0.0009818211
661	0.0000828665
662	0.0006434496
663	0.0003967278
664	0.0013794286
665	0.0008366387
666	0.0004213354
667	0.0011669956
668	0.0000841154
669	0.0012086226
670	0.0009178345
671	0.0004295861
672	0.0016310245
673	0.0006464457
674	0.0002515998
675	0.0002575028
676	0.0022299500
677	0.0007880578
678	0.0023301635
679	0.0017137328
680	0.0003854382
681	0.0017260794
682	0.0013787670
683	0.0014246265
684	0.0005290052
685	0.0000131711
686	0.0007996234
687	0.0018913691
688	0.0003183044
689	0.0000704048
690	0.0022343516
691	0.0002434439
692	0.0009889789
693	0.0016045529
694	0.0008667697
695	0.0021807684
696	0.0006807762
697	0.0018789593
698	0.0003721793
699	0.0017532095
700	0.0016962996
701	0.0002195922
702	0.0007114876
703	0.0016589648
704	0.0006211079
705	0.0016129840
706	0.0000745713
707	0.0017407554
708	0.0002145964
709	0.0015690743
710	0.0008069770
711	0.0002070339
712	0.0002553385
713	0.0000710689
714	0.0005038538
715	0.0008812468
716	0.0003354414
717	0.0017163473
718	0.0015588392
719	0.0004023587
720	0.0018091116
721	0.0000576513
722	0.0014770009
723	0.0018670906
724	0.0011725156
725	0.0001457536
726	0.0008250896
727	0.0008757850
728	0.0012477095
729	0.0009893560
730	0.0008689203
731	0.0005929110
732	0.0013849417
733	0.0003037143
734	0.0012018074
735	0.0003692620
736	0.0010650366
737	0.0013478944
738	0.0022478002
739	0.0019537984
740	0.0019988311
741	0.0001747661
742	0.0016871166
743	0.0004961586
744	0.0006988704
745	0.0001893177
746	0.0010333819
747	0.0012539911
748	0.0015406237
749	0.0010805965
750	0.0022537097
751	0.0017540360
752	0.0023034845
753	0.0013331602
754	0.0007972630
755	0.0002076228
756	0.0009392212
757	0.0002361742
758	0.0004787832
759	0.0004958831
760	0.0012040607
761	0.0014582433
762	0.0002341941
763	0.0005281610
764	0.0009749483
765	0.0013048996
766	0.0013751353
767	0.0010863241
768	0.0007796917
769	0.0005572467
770	0.0011603172
771	0.0012072736
772	0.0008363174
773	0.0019532040
774	0.0006202849
775	0.0006779448
776	0.0010963777
777	0.0004911556
778	0.0016142857
779	0.0005857255
780	0.0020626105
781	0.0002210187
782	0.0016619475
783	0.0000347470
784	0.0003519576
785	0.0020492003
786	0.0000181516
787	0.0022275772
788	0.0007298219
789	0.0013593598
790	0.0002981936
791	0.0006548259
792	0.0006554963
793	0.0004449730
794	0.0011996891
795	0.0003322179
796	0.0008571724
797	0.0007175861
798	0.0011938953
799	0.0012296626
800	0.0005871493
801	0.0011997872
802	0.0007485593
803	0.0006630626
804	0.0007608189
805	0.0017423746
806	0.0016393883
807	0.0019104671
808	0.0000629599
809	0.0001523314
810	0.0006979454
811	0.0023303422
812	0.0013201680
813	0.0000090978
814	0.0005946394
815	0.0014715986
816	0.0014884395
817	0.0008095525
818	0.0008702251
819	0.0001793570
820	0.0006159184
821	0.0006449602
822	0.0000509745
823	0.0002498474
824	0.0003911502
825	0.0014323674
826	0.0020001070
827	0.0004495758
828	0.0016569001
829	0.0010526745
830	0.0003882427
831	0.0004536539
832	0.0002476713
833	0.0001135882
834	0.0009599827
835	0.0010719528
836	0.0097545536
837	0.0000453634
838	0.0003287371
839	0.0006881001
840	0.0003801955
841	0.0008440541
842	0.0019371496
843	0.0001826856
844	0.0020855499
845	0.0001783851
846	0.0021433767
847	0.0018143747
848	0.0022641672
849	0.0002608408
850	0.0004476628
851	0.0016692724
852	0.0002906455
853	0.0002861284
854	0.0012349523
855	0.0010167152
856	0.0014618841
857	0.0014102144
858	0.0002166690
859	0.0009531089
860	0.0014403437
861	0.0001765484
862	0.0010497299
863	0.0001781608
864	0.0019188821
865	0.0011010058
866	0.0009436900
867	0.0017727174
868	0.0023931819
869	0.0009874074
870	0.0003648044
871	0.0019853794
872	0.0002397669
873	0.0006814866
874	0.0005350084
875	0.0008809810
876	0.0007424516
877	0.0008928909
878	0.0006472467
879	0.0015504805
880	0.0010461878
881	0.0015434768
882	0.0018189829
883	0.0015664277
884	0.0008276209
885	0.0016593329
886	0.0005788246
887	0.0012627347
888	0.0010477246
889	0.0009223508
890	0.0002967370
891	0.0010275390
892	0.0008973935
893	0.0006869440
894	0.0013359911
895	0.0005936606
896	0.0016082829
897	0.0013394834
898	0.0004888217
899	0.0014242326
900	0.0006429757
901	0.0012398918
902	0.0006689931
903	0.0001306419
904	0.0000879196
905	0.0017223499
906	0.0006626681
907	0.0009923829
908	0.0010906565
909	0.0003170798
910	0.0011855167
911	0.0013480524
912	0.0011855257
913	0.0014638976
914	0.0005037804
915	0.0007992960
916	0.0005068037
917	0.0008553426
918	0.0005935382
919	0.0014897850
920	0.0010030723
921	0.0007349015
922	0.0005815653
923	0.0005979420
924	0.0010105583
925	0.0001376429
926	0.0019763658
927	0.0010742381
928	0.0002816484
929	0.0009346747
930	0.0011953693
931	0.0016332584
932	0.0000754594
933	0.0001113608
934	0.0014715237
935	0.0006057545
936	0.0019964143
937	0.0020417087
938	0.0007488920
939	0.0014383225
940	0.0004943363
941	0.0000440819
942	0.0008783886
943	0.0013855034
944	0.0014628729
945	0.0017322606
946	0.0011637401
947	0.0019151022
948	0.0012374786
949	0.0019340495
950	0.0019790708
951	0.0003369131
952	0.0018353402
953	0.0002645705
954	0.0003661267
955	0.0009117896
956	0.0009833106
957	0.0021646025
958	0.0012731390
959	0.0001029534
960	0.0009499144
961	0.0010218902
962	0.0009190274
963	0.0006480542
964	0.0013566019
965	0.0006101986
966	0.0027034396
967	0.0006037574
968	0.0005103192
969	0.0016713213
970	0.0007494845
971	0.0001760816
972	0.0019868641
973	0.0000692692
974	0.0014563894
975	0.0003098781
976	0.0000938022
977	0.0002944977
978	0.0003031288
979	0.0002102620
980	0.0009781949
981	0.0010776881
982	0.0010663842
983	0.0019321660
984	0.0006243641
985	0.0008851371
986	0.0012477297
987	0.0013046364
988	0.0022061757
989	0.0010690146
990	0.0000611737
991	0.0004670940
992	0.0001136226
993	0.0005385827
994	0.0014997702
995	0.0002688670
996	0.0001511917
997	0.0006753827
998	0.0001784776
999	0.0013245743
